title,address,phone,link,url,hours,rating,owners_count,reviews
McDonald's,"Centre Commercial Auchan Bel Est, 28 Av. du Général de Gaulle, 93170 Bagnolet, France",+33 1 49 72 02 45,http://www.restaurants.mcdonalds.fr/mcdonalds-bagnolet,https://www.google.com/search?q=BAGNOLET-McDonald%27s-Avenue-Du-G%C3%A9n%C3%A9ral-De-Gaulle-Centre-Cial-Bel-Est,"{'lundi': '10:00–01:15', 'mardi': '10:00–01:15', 'mercredi': '10:00–01:15', 'jeudi': '10:00–01:15', 'vendredi': '10:00–01:15', 'samedi': '10:00–01:15', 'dimanche': '10:00–01:15'}","3,7",,2801
McDonald's,"Rte de Saint-Gervais, 30200 Bagnols-sur-Cèze, France",+33 4 66 82 31 90,http://www.restaurants.mcdonalds.fr/mcdonalds-bagnols-sur-ceze,https://www.google.com/search?q=BAGNOLS-SUR-CEZE-McDonald%27s-Route-De-St-Gervais,"{'lundi': '11:00–22:30', 'mardi': '11:00–22:30', 'mercredi': '11:00–22:30', 'jeudi': '11:00–22:30', 'vendredi': '11:00–23:00', 'samedi': '11:00–23:00', 'dimanche': '11:00–22:30'}","3,2",,2407
McDonald's,"103 Av. de la Biste, 34670 Baillargues, France",+33 4 67 75 07 31,http://www.restaurants.mcdonalds.fr/mcdonalds-baillargues-la-biste,https://www.google.com/search?q=BAILLARGUES-LA-BISTE-McDonald%27s-Avenue-De-La-Biste,"{'lundi': '09:30–01:00', 'mardi': '09:30–01:00', 'mercredi': '09:30–01:00', 'jeudi': '09:30–01:00', 'vendredi': '09:30–03:00', 'samedi': '09:30–03:00', 'dimanche': '09:30–01:00'}","3,1",,2420
McDonald's,"Centre Commercial Leclerc, Av. des Nations Unies, 59270 Bailleul, France",+33 3 28 41 85 77,http://www.restaurants.mcdonalds.fr/mcdonalds-bailleul-leclerc,https://www.google.com/search?q=BAILLEUL-LECLERC-McDonald%27s-Avenue-Des-Nations-Unies-Centre-Commercial-Leclerc,"{'lundi': '10:30–22:30', 'mardi': '10:30–22:30', 'mercredi': '10:30–22:30', 'jeudi': '10:30–22:30', 'vendredi': '10:30–22:30', 'samedi': '10:30–22:30', 'dimanche': '10:30–22:30'}","3,5",,1737
McDonald's,"III, 1, Rue des Estuaires, Château Gaillard ZA, 35470 Bain-de-Bretagne, France",+33 2 99 43 88 24,http://www.restaurants.mcdonalds.fr/mcdonalds-bain-de-bretagne,https://www.google.com/search?q=BAIN-DE-BRETAGNE-McDonald%27s-Z.a.-Ch%C3%A2teau-Gaillard--Rue-Des-Estuaires,"{'lundi': '09:00–00:00', 'mardi': '09:00–00:00', 'mercredi': '09:00–00:00', 'jeudi': '09:00–00:00', 'vendredi': '09:00–02:00', 'samedi': '09:00–02:00', 'dimanche': '09:00–00:00'}","3,2",,3016
McDonald's,"Chemin Des Charbonnières Centre Commercial Carrefour - ZAC Commerciale et de Loisirs, 34540 Balaruc-le-Vieux, France",+33 4 67 43 26 43,http://www.restaurants.mcdonalds.fr/mcdonalds-balaruc,https://www.google.com/search?q=BALARUC-McDonald%27s-Chemin-Des-Charbonni%C3%A8res,"{'bank of america': '1,87%', 'morgan stanley': '1,87%', 'banque centrale de norvège': '1,27%', 'the capital group companies': '1,22%', 'lundi': '08:30–23:30', 'mardi': '08:30–23:30', 'mercredi': '08:30–23:30', 'jeudi': '08:30–23:30', 'vendredi': '08:30–01:00', 'samedi': '08:30–01:00', 'dimanche': '08:30–23:30'}","3,4",,3164
McDonald's,"De Balma Ottu Eurl Route De Castres, 74 OTTU EURL, 31130 Balma, France",+33 5 61 54 43 07,http://www.restaurants.mcdonalds.fr/mcdonalds-balma,https://www.google.com/search?q=BALMA-McDonald%27s-De-Balma-Ottu-Eurl--Route-De-Castres,"{'lundi': '09:00–23:00', 'mardi': '09:00–23:00', 'mercredi': '09:00–23:00', 'jeudi': '09:00–23:00', 'vendredi': '09:00–23:00', 'samedi': '09:00–23:00', 'dimanche': '09:00–23:00'}","3,2",,1574
McDonald's,"Route Départementale 930 Péage Autotoute, 62450 Bapaume, France",+33 3 21 50 29 00,http://www.restaurants.mcdonalds.fr/mcdonalds-bapaume,https://www.google.com/search?q=BAPAUME-McDonald%27s-Route-D%C3%A9partementale--P%C3%A9age-Autotoute,"{'lundi': '09:00–17:00', 'mardi': '09:00–22:30', 'mercredi': '09:00–22:30', 'jeudi': '09:00–22:30', 'vendredi': '09:00–23:00', 'samedi': '09:00–23:00', 'dimanche': '09:00–22:30'}","3,9",,3988
McDonald's,"Lieu dit Plan de, Chemin des Crots, 05200 Baratier, France",+33 4 92 43 62 45,http://www.restaurants.mcdonalds.fr/mcdonalds-baratier,https://www.google.com/search?q=BARATIER-McDonald%27s-Lieu-Dit-Plan-De-Crots,"{'lundi': '10:30–22:30', 'mardi': '10:30–22:30', 'mercredi': '10:30–22:30', 'jeudi': '10:30–22:30', 'vendredi': '10:30–23:00', 'samedi': '10:30–23:00', 'dimanche': '10:30–22:30'}","3,2",,2119
,"2 Rte de St Seurin, 16300 Barbezieux-Saint-Hilaire, France",+33 5 45 98 43 57,,https://www.google.com/search?q=BARBEZIEUX-SAINT-HILAIRE-McDonald%27s-Route-De-Saint-Seurin,"{'lundi': '10:30–23:00', 'mardi': '10:30–23:00', 'mercredi': '10:30–23:00', 'jeudi': '10:30–23:00', 'vendredi': '10:30–23:00', 'samedi': '10:30–23:30', 'dimanche': '10:30–23:30'}","3,7",,325
McDonald's,"Zone Commerciale de la Torche, 45 Rue des Pierres Missigault, 28630 Barjouville, France",+33 2 37 28 92 61,http://www.restaurants.mcdonalds.fr/mcdonalds-barjouville,https://www.google.com/search?q=BARJOUVILLE-McDonald%27s-Zone-Commerciale-De-La-Torche,"{'lundi': '09:00–23:00', 'mardi': '09:00–23:00', 'mercredi': '09:00–23:00', 'jeudi': '09:00–23:00', 'vendredi': '09:00–00:00', 'samedi': '09:00–00:00', 'dimanche': '10:00–23:00'}","3,3",,2489
McDonald's,"2A Rue des Romains, 55000 Bar-le-Duc, France",+33 3 29 79 00 16,http://www.restaurants.mcdonalds.fr/mcdonalds-bar-le-duc,https://www.google.com/search?q=BAR-LE-DUC-McDonald%27s-Rue-Des-Romains,"{'lundi': '10:00–23:00', 'mardi': '10:00–23:00', 'mercredi': '10:00–23:00', 'jeudi': '10:00–23:00', 'vendredi': '10:00–23:00', 'samedi': '10:00–23:00', 'dimanche': '10:00–23:00'}","3,3",,2008
McDonald's,"24 Av. du Général Leclerc, 10200 Bar-sur-Aube, France",+33 3 25 57 16 60,http://www.restaurants.mcdonalds.fr/mcdonalds-bar-sur-aube,https://www.google.com/search?q=BAR-SUR-AUBE-McDonald%27s-Avenue-Du-G%C3%A9n%C3%A9ral-Leclerc,"{'lundi': '10:00–22:00', 'mardi': '10:00–22:00', 'mercredi': '10:00–22:00', 'jeudi': '10:00–22:00', 'vendredi': '10:00–22:00', 'samedi': '10:00–22:00', 'dimanche': '10:00–22:00'}","3,3",,1947
McDonald's,"149, Route de Clisson Les Challonges Centre Commercial Leclerc, Route Nationale 149, 44115 Basse-Goulaine, France",+33 2 40 34 47 89,http://www.restaurants.mcdonalds.fr/mcdonalds-basse-goulaine,https://www.google.com/search?q=BASSE-GOULAINE-McDonald%27s-Centre-Commercial-Leclerc,"{'lundi': '10:00–00:00', 'mardi': '10:00–00:00', 'mercredi': '10:00–00:00', 'jeudi': '10:00–00:30', 'vendredi': '10:00–00:30', 'samedi': '10:00–00:30', 'dimanche': '10:00–00:30'}","2,5",,3207
McDonald's,"Bd d'Eindhoven, 14400 Bayeux, France",+33 2 31 51 08 08,http://www.restaurants.mcdonalds.fr/mcdonalds-bayeux,https://www.google.com/search?q=BAYEUX-McDonald%27s-Boulevard-D%27eindhoven,"{'state street corporation': '4,83%', 'jp morgan chase': '2,56%', 'geode capital management': '2,19%', 'wellington management company': '2,08%', 'lundi': '10:30–23:00', 'mardi': '10:30–23:00', 'mercredi': '10:30–23:00', 'jeudi': '10:30–23:00', 'vendredi': '10:30–23:00', 'samedi': '10:30–23:00', 'dimanche': '10:30–23:00'}","2,5",,3755
McDonald's,"Sortie Autoroute, chemin D'aroussets intermarché, Rdpt du Grand Basque, 64100 Bayonne, France",+33 5 59 55 05 63,http://www.restaurants.mcdonalds.fr/mcdonalds-bayonne-saint-esprit,https://www.google.com/search?q=BAYONNE-SAINT-ESPRIT-McDonald%27s-Bayonne-grand-Basque%22chemin-D%27aroussetsintermarch%C3%A9---Sortie-Autoroute-Bayonne-Nord%22,"{'lundi': '10:00–23:00', 'mardi': '10:00–23:00', 'mercredi': '10:00–23:00', 'jeudi': '10:00–23:00', 'vendredi': '10:00–23:00', 'samedi': '10:00–23:00', 'dimanche': '10:00–23:00'}","3,1",,3711
McDonald's,"Centre Commercial Carrefour, Av. de Farciennes, 30300 Beaucaire, France",+33 4 66 59 42 69,http://www.restaurants.mcdonalds.fr/mcdonalds-beaucaire,https://www.google.com/search?q=BEAUCAIRE-McDonald%27s-C.cial-Carrefour-Avenue-Des-Farciennes,"{'lundi': '10:00–22:30', 'mardi': '10:00–22:30', 'mercredi': '10:00–22:30', 'jeudi': '10:00–22:30', 'vendredi': '10:00–23:00', 'samedi': '10:00–23:00', 'dimanche': '10:00–22:30'}","3,0",,1442
McDonald's,"Ecoparc du Buisson, Rue Eugène Vallin, 49070 Beaucouzé, France",+33 7 55 54 69 20,http://www.restaurants.mcdonalds.fr/mcdonalds-beaucouze,https://www.google.com/search?q=BEAUCOUZE-McDonald%27s-C.cial-Atoll-Ecoparc-Du-Buisson,"{'bank of america': '1,87%', 'morgan stanley': '1,87%', 'banque centrale de norvège': '1,27%', 'the capital group companies': '1,22%', 'lundi': '10:00–23:30', 'mardi': '10:00–23:30', 'mercredi': '10:00–23:30', 'jeudi': '10:00–23:30', 'vendredi': '10:00–00:00', 'samedi': '10:00–00:00', 'dimanche': '10:00–23:30'}","3,5",,2795
McDonald's,"Chemin de, La Poissonnière, 49250 Beaufort-en-Vallée, France",+33 2 41 57 42 33,http://www.restaurants.mcdonalds.fr/mcdonalds-beaufort-en-vallee,https://www.google.com/search?q=BEAUFORT-EN-VALLEE-McDonald%27s-Chemin-De-La-Poissonni%C3%A8re,"{'lundi': '10:00–23:00', 'mardi': '10:00–23:00', 'mercredi': '10:00–23:00', 'jeudi': '10:00–23:00', 'vendredi': '10:00–00:00', 'samedi': '10:00–00:00', 'dimanche': '10:00–23:00'}","3,0",,1442
McDonald's,"E.Leclerc, ZAC des portes, 1 Av. des Murgets, 45190 Tavers, France",+33 2 38 44 02 49,http://www.restaurants.mcdonalds.fr/mcdonalds-beaugency,https://www.google.com/search?q=BEAUGENCY-McDonald%27s-Zac-Des-Portes-De-Tavers--Avenue-Des-M-Centre-Commercial-Leclerc,"{'lundi': '10:30–22:30', 'mardi': '10:30–22:30', 'mercredi': '10:30–22:30', 'jeudi': '10:30–22:30', 'vendredi': '10:30–23:00', 'samedi': '10:30–23:00', 'dimanche': '10:30–22:30'}","2,5",,2058
McDonald's,"Rue des Frères Lumière, 63110 Beaumont, France",+33 4 73 23 16 07,http://www.restaurants.mcdonalds.fr/mcdonalds-beaumont,https://www.google.com/search?q=BEAUMONT-McDonald%27s-Rue-Des-Fr%C3%A8res-Lumi%C3%A8re,"{'blackrock advisors llc 5,549 %': '39 768 068', 'state street corporation 4,824 %': '34 571 514', 'jpmorgan investment management, inc. 3,674 %': '26 329 348', 'geode capital management llc 2,221 %': '15 916 980', 'lundi': '10:00–00:00', 'mardi': '10:00–00:00', 'mercredi': '10:00–00:00', 'jeudi': '10:00–00:00', 'vendredi': '10:00–00:00', 'samedi': '10:00–00:00', 'dimanche': '10:00–00:00'}","3,4",,1691
McDonald's,"24 Bd Léon Blum, 95260 Beaumont-sur-Oise, France",+33 1 30 28 17 83,http://www.restaurants.mcdonalds.fr/mcdonalds-beaumont-sur-oise,https://www.google.com/search?q=BEAUMONT-SUR-OISE-McDonald%27s-Boulevard-L%C3%A9on-Blum,"{'lundi': '10:00–00:00', 'mardi': '10:00–00:00', 'mercredi': '10:00–00:00', 'jeudi': '10:00–00:00', 'vendredi': '10:00–01:00', 'samedi': '10:00–01:00', 'dimanche': '10:00–00:00'}","3,0",,269
McDonald's,"ZA La Berlhotte, Route Départementale 113, Route de Montagny, 21200 Beaune, France",+33 3 80 20 24 33,http://www.restaurants.mcdonalds.fr/mcdonalds-beaune-levernois,https://www.google.com/search?q=BEAUNE-LEVERNOIS-McDonald%27s-Za-La-Berlhotterd--De-Montagny,"{'lundi': '08:30–00:00', 'mardi': '08:30–00:00', 'mercredi': '08:30–00:00', 'jeudi': '08:30–00:00', 'vendredi': '08:30–00:00', 'samedi': '08:30–00:00', 'dimanche': '08:30–00:00'}","2,8",,5370
McDonald's Beaupréau,"Le Planty, 49600 Beaupréau-en-Mauges, France",+33 2 41 85 54 66,https://www.mcdonalds.fr/,https://www.google.com/search?q=BEAUPREAU-McDonald%27s-Centre-Commercial-Super-U-Rue-Le-Planty,"{'lundi': '10:00–21:30', 'mardi': '10:00–21:30', 'mercredi': '10:00–21:30', 'jeudi': '10:00–21:30', 'vendredi': '10:00–21:30', 'samedi': '10:00–21:30', 'dimanche': '10:00–21:30'}","3,1",,1096
McDonald's,"15, Rue Des Coquelicots, Boréal Parc, 62217 Beaurains, France",+33 3 21 60 04 52,http://www.restaurants.mcdonalds.fr/mcdonalds-beaurains,https://www.google.com/search?q=BEAURAINS-McDonald%27s-Rue-Des-Coquelicots-Boreal-Parc,"{'lundi': '09:00–22:30', 'mardi': '09:00–22:30', 'mercredi': '09:00–22:30', 'jeudi': '09:00–22:30', 'vendredi': '09:00–22:30', 'samedi': '09:00–22:30', 'dimanche': '09:00–22:30'}","3,4",,2176
McDonald's,"4 Rue de Liez, 02800 Beautor, France",+33 3 23 57 13 18,http://www.restaurants.mcdonalds.fr/mcdonalds-beautor,https://www.google.com/search?q=BEAUTOR-McDonald%27s-Rue-De-Liez,"{'lundi': '09:00–23:00', 'mardi': '09:00–23:00', 'mercredi': '09:00–23:00', 'jeudi': '09:00–23:00', 'vendredi': '09:00–23:00', 'samedi': '09:00–23:00', 'dimanche': '09:00–23:00'}","3,3",,315
McDonald's,"Avenue Rhin et Danube, 60000 Allonne, France",+33 3 44 02 38 80,http://www.restaurants.mcdonalds.fr/mcdonalds-beauvais-allonne,https://www.google.com/search?q=BEAUVAIS-ALLONNE-McDonald%27s-Avenue-Rhin-Et-Danube,"{'lundi': '08:00–00:00', 'mardi': '08:00–00:00', 'mercredi': '08:00–00:00', 'jeudi': '08:00–00:00', 'vendredi': '08:00–00:00', 'samedi': '08:00–00:00', 'dimanche': '08:00–00:00'}","3,6",,3918
McDonald's,"Avenue Nelson Mandela Espace Saint Quentin - Centre Commercial Hyper U, 60000 Beauvais, France",+33 3 44 03 54 12,http://www.restaurants.mcdonalds.fr/mcdonalds-beauvais-nelson-mandela,https://www.google.com/search?q=BEAUVAIS-NELSON-MANDELA-McDonald%27s-Avenue-Nelson-Mandela-Espace-Saint-Quentin---Centre-Commercial-Hyper-U,"{'lundi': '10:00–00:00', 'mardi': '10:00–00:00', 'mercredi': '10:00–00:00', 'jeudi': '10:00–00:00', 'vendredi': '10:00–00:00', 'samedi': '10:00–00:00', 'dimanche': '10:00–00:00'}","3,8",,2285
McDonald's,"4 Bd Saint-André, 60000 Beauvais, France",+33 3 44 02 73 11,http://www.restaurants.mcdonalds.fr/mcdonalds-beauvais-originals,https://www.google.com/search?q=BEAUVAIS-ORIGINALS-McDonald%27s-C.cial-le-Jeu-De-Paume%22---Porte-De-Bresle--Boulevard-Saint-Andr%C3%A9%22,"{'lundi': '08:00–21:00', 'mardi': '08:00–21:00', 'mercredi': '08:00–21:00', 'jeudi': '08:00–21:00', 'vendredi': '08:00–21:00', 'samedi': '08:00–21:00', 'dimanche': '08:00–21:00'}","3,7",,1257
